Bike index,x_zero,y_zero,x_rear_wheel_center,y_rear_wheel_center,x_BB,y_BB,x_front_wheel_center,y_front_wheel_center,x_head_tube_top,y_head_tube_top,x_rear_tube_connect_seat_tube,y_rear_tube_connect_seat_tube,x_top_tube_connect_seat_tube,y_top_tube_connect_seat_tube,x_top_tube_connect_head_tube,y_top_tube_connect_head_tube,x_down_tube_connect_head_tube,y_down_tube_connect_head_tube,x_stem_top,y_stem_top,x_front_fork,y_front_fork,x_saddle_top,y_saddle_top,x_seat_tube_top,y_seat_tube_top
2979,79.34565066083593,144.6807205825987,79.34565066083593,144.6807205825987,118.56122861554144,151.64737447297816,175.85459772247896,144.6807205825987,156.29443014073857,92.43154933081297,103.48241267810799,99.05570232658187,103.3555387235276,98.61319321639081,157.79850437153337,97.35115446700271,159.72173174526307,103.6417477583068,165.9263411780173,90.55929548579974,166.93426137746582,123.21106112277401,103.12485589690903,78.8811968584494,103.12485589690903,97.80862105119775
2982,81.48658712485927,143.4541970103488,81.48658712485927,143.4541970103488,119.44678903957455,148.3602912993484,173.9088101919834,142.89519162889442,157.3249838755035,90.72135602648561,106.7174906288835,100.85390288594364,106.42046093338638,99.7453729709917,159.0020000198666,97.61575573108965,160.67901616422978,103.20580954563343,166.97286644876422,88.93322668474588,166.26906997877356,123.33000327799111,105.70765432492576,80.4509691318436,105.70765432492576,97.08514249224578
2984,72.13382113148987,141.93330778075892,72.13382113148987,141.93330778075892,112.88198329981297,147.3300114986585,182.16584684906553,141.93330778075892,154.89768020292692,84.13302569142586,104.77849872347198,118.31392340538363,104.77849872347198,118.50595092063058,157.2020103858904,90.46993369457533,158.54620299261904,94.11845648426745,159.58940150470033,82.69862254062056,172.94826663614057,123.30663880180441,100.44079701349261,79.75361059076344,100.44079701349261,103.94243874522945
2985,80.45242350119672,148.31123035645842,80.45242350119672,148.31123035645842,118.76151102661599,153.21732464545806,174.77929561841358,148.31123035645842,157.31958258778874,99.43264106920597,108.03536185416905,115.25226747752833,107.02128323825096,111.39876873703955,159.14492409644134,106.32837565744907,160.36181843554306,111.19595301385594,166.9347885817685,97.47640530029824,165.43221151513356,123.97334357442399,106.17498298809693,76.02691651324115,106.17498298809693,107.83177075880585
2986,77.57393450804645,141.93330778075892,77.57393450804645,141.93330778075892,116.49909250697476,148.86593065135287,177.76639798800198,141.93330778075892,155.55214995257006,90.72641515013859,103.4468907845704,104.0222399033523,103.98591070699798,105.8189729781109,157.70822964228037,96.65563429684201,160.58300256189415,104.74093313325574,164.48751328121367,86.6719944917277,167.23091493850097,122.70826388084183,102.65263054874607,81.24842954733208,102.65263054874607,100.27740447330972
2987,77.32862979359648,142.0804906094289,77.32862979359648,142.0804906094289,116.26508859224053,148.94902261402837,178.06225225647972,142.0804906094289,154.2288053932649,88.53784498162237,103.60091179309315,104.78378952532682,103.4998651509882,104.43139800614836,157.35795461275737,97.13511180428193,160.60804920432713,106.06467330571145,163.12166830937767,84.3910349009164,166.98561022405102,122.8554467095118,102.33095995156174,81.36323250822727,102.33095995156174,100.3549411301878
2988,75.27792385142416,150.66615561517824,75.27792385142416,150.66615561517824,117.1635011326182,158.0252970486777,181.2360340043454,150.24817490451585,155.32122994327594,83.78924190919243,99.24795492040458,102.88691541184531,99.04818254786885,102.27207926970965,158.00666525619374,92.30635458972517,163.47185380119294,110.74899774691796,162.59906336062022,78.78732558157722,171.20449694844757,132.90197541202576,97.15142318336902,79.60914535673132,97.15142318336902,96.43445419960555
2989,73.0170195473501,146.15254886929858,73.0170195473501,146.15254886929858,114.3201538140286,151.0586431582982,184.0275967803756,145.5763694026912,151.9536064725637,86.80606380873652,103.36247145533977,121.95301127178786,102.21011252212497,118.8800541165484,154.74868804196637,93.39086333668403,156.7551020276254,98.13759331868202,157.05216921772626,83.86240723533673,173.46430655923996,131.36394255970868,100.5183862516247,96.24180543805511,100.5183862516247,115.10380940803418
2990,80.80646913779414,146.20160981218856,80.80646913779414,146.20160981218856,117.69691849768876,146.34700898345469,174.20531251838634,146.20160981218856,158.44439963217323,97.58547714547024,111.86164133554578,128.08609269683345,110.38282361184332,123.27993509480045,160.1080695713385,104.05530468666848,161.58688729504098,109.4160189350899,163.63197303523577,96.09769584210963,168.79612369809044,132.70739808340363,109.26962234455546,111.91975246322767,109.26962234455546,119.78521419468314
2991,77.81458990034089,141.88424683786891,77.81458990034089,141.88424683786891,116.55945424958051,148.7527788424684,178.21680242389084,141.51375896877832,155.06131060572892,87.60777401609747,106.15691188577102,103.90924025608345,106.34215582031632,103.90924025608345,157.09899388572717,94.83228746336398,158.21045749299896,98.72241008881517,164.84959718551102,86.92331034118385,169.6955814348072,125.02704879424708,105.18322504580131,81.0125742076694,105.18322504580131,99.47691650597187
2992,75.68488431839693,140.755845151399,75.68488431839693,140.755845151399,114.66736024015756,145.878003817221,180.444092986738,140.35827699705993,150.2289132569698,83.3072468494055,101.4783332728459,100.00254437581138,101.38025702059784,99.66140524983012,153.49223914904962,90.97755680529741,154.8286519900019,94.11873885641194,159.55835389193254,80.26741426702127,169.7097528195835,124.65433490066727,100.69952197049585,78.32022650834672,100.69952197049585,97.29360106998436
2993,92.10279316286278,137.0762744346493,92.10279316286278,137.0762744346493,124.54423492820197,142.2767343809889,163.79298924019892,137.0762744346493,149.865386937734,103.40893406301007,124.44984567679066,141.8073059247816,124.44984567679066,141.8073059247816,151.75226908640826,108.45562961436107,152.55246774483902,110.5958581456114,149.865386937734,103.40893406301007,157.89713807214466,125.19368371524722,121.51778113376882,118.7801500285919,121.51778113376882,131.7222357046656
2994,78.23122950977468,146.49597546952856,78.23122950977468,146.49597546952856,118.14402808193736,153.364507474128,176.91903766415277,146.49597546952856,155.56615378130505,87.26490115469232,100.46748000006204,98.67819786652124,100.6642609778522,99.46532177768185,158.51786844815734,99.26854079989171,160.8792401816392,106.9429989337077,165.16392249682264,85.22483243681782,168.16013635987488,128.39212551283444,99.15074682828632,76.99210475021953,99.15074682828632,94.90919844282686
2995,80.27329084539475,144.33729398236872,80.27329084539475,144.33729398236872,119.07746017896673,151.4009758817741,176.095098530115,143.77363629010566,158.0580523776971,95.86273244774551,107.32886007402165,110.89360424142714,105.63788699723247,104.50548372911246,159.50961332454006,101.06107959328514,161.87808503689917,109.54307836296215,167.7840099689493,94.56473644490796,169.33120622295831,128.55487859900302,104.79304765271405,80.8037273930085,104.79304765271405,101.59055446955753
2996,77.66222079455468,149.78305864315828,77.66222079455468,149.78305864315828,119.40494649193121,156.74017959272103,181.2005502204004,149.57843743875938,158.28297532772308,90.03366695867817,104.05835616201335,104.15253006220257,103.64911375321556,102.10631801821353,161.22908191632007,99.66994740832396,163.53241929321194,107.20382449878312,162.29811323901475,85.7279586961751,173.01570204444423,138.1196499924207,99.93672897281971,77.57762208292608,102.62600773122102,99.03699995222995
2997,81.20996649065577,144.6807205825987,81.20996649065577,144.6807205825987,118.44127075511088,147.91874281333844,174.68848378475974,144.6807205825987,160.43870980699995,96.61148303095584,105.90957471877266,97.37147097643634,105.33958375966228,95.28150412636492,161.5896634872805,101.22770610720787,162.90867062981164,107.25131426768309,169.2696795271993,96.61148303095584,170.12855611187655,134.80087729135192,104.81812862154621,79.51392309592275,104.81812862154621,93.27930408918843
3001,73.93915956108653,144.19011115369872,73.93915956108653,144.19011115369872,116.63556852677337,151.54925258719814,182.35019964747315,143.8123723380667,150.0535309109364,86.39607236200133,107.74678356015133,129.83603615968238,102.64730954911921,115.29309175785002,152.13109439691243,91.87328518866548,154.7752661063365,97.7282368309616,153.62501554634295,84.76845304241533,171.7735128097769,129.83603615968238,100.8435333362623,93.98184999276549,100.8435333362623,110.4095944031381
3003,71.96381366658976,147.82062092755845,71.96381366658976,147.82062092755845,113.90582891181867,148.89996167113836,184.57907479679673,147.6202379006364,158.5292812969268,88.10647890477968,104.62624705488822,118.16393294309114,99.81705440875838,101.33175868163673,160.33272853922549,94.31835273936403,162.13617578152417,98.52639630472765,169.04605439939985,85.6784905221337,177.76605188144612,130.58768061225987,98.32754915386155,76.60972838017786,98.32754915386155,96.30857058697666
3004,73.28845912461966,147.82062092755845,73.28845912461966,147.82062092755845,115.2304743698486,148.89996167113836,183.49912393176174,147.6202379006364,156.84818135112556,87.90609587785761,106.03837267924652,117.86794642896045,103.34591316293113,109.1466967315977,159.9407142951251,96.40276031041591,161.90567283653337,101.80143953309957,167.3649544535986,85.47810749521167,177.08686707025527,131.99036180071442,102.13245739983097,76.60972838017786,102.13245739983097,104.68179743221886
3005,81.0137227190958,144.6807205825987,81.0137227190958,144.6807205825987,119.74841553743028,151.54925258719817,178.1309375765257,144.6807205825987,159.8624720626997,95.8514950854753,107.80329779728412,112.00123892693635,104.5733490289919,100.60141974472856,160.55200261968633,98.10684791331968,162.06168628352071,103.0448006782553,169.66868332053366,95.50905464255311,172.02227919038805,134.23088633224154,103.13622848247815,76.42868989016797,103.13622848247815,95.46744896417707
3008,79.63088143723157,143.6013798390188,79.63088143723157,143.6013798390188,118.37470913651038,150.46991184361826,176.02389530253149,143.41565148860397,157.45106026104787,88.81151646664216,105.6328504953086,105.5270680039774,104.57091343588422,102.33035533742559,159.1226154147814,96.05492213282076,160.97989891892973,103.11259944858455,166.25480704878697,88.11864656799534,169.52340303801225,130.41466695956544,104.43787589011714,80.34206169144515,104.43787589011714,101.86639827874436
3010,73.07461305032224,142.17861249520888,73.07461305032224,142.17861249520888,113.10635167120837,146.89012317903294,182.54243522517157,141.7904287286314,153.23456084857185,82.20422055898825,107.62296827571794,116.94666766767268,107.4288763924292,116.75257578438396,155.56366344803672,88.60925270751665,157.31049039763542,92.87927413986893,157.78348769376993,80.36655200084434,173.22602482731207,127.42762936526464,99.19086099285181,82.3333788525449,104.12931437652063,107.04798161994695
3011,74.2565789363676,147.3790724415485,74.2565789363676,147.3790724415485,115.05772209777936,151.30394787274818,179.84760327830827,147.3790724415485,158.6209487387241,92.44413396559543,104.47079509814178,113.6333245206059,103.8822064716137,111.4751662233363,160.77910703599366,99.11480506624686,162.93726533326327,105.78547616689832,170.07024117054343,89.69540204621887,174.51284165498197,131.48717952529063,102.00529492000064,78.8260330346417,102.00529492000064,105.78472480578107
3012,72.25494899327497,147.91874281333844,72.25494899327497,147.91874281333844,112.93214296172346,150.86239938673822,184.068400655841,147.32293401229458,157.4556075425482,88.53646564263286,101.77880354771742,113.2093565520968,101.3461267040476,111.74866400760217,161.3452202291865,99.22308866959573,163.74022751470721,105.80331710599333,167.11872692817968,86.832596977139,176.12428330858944,129.05146411361596,99.69478538564181,78.57081322491467,99.69478538564181,106.17382914527701
3013,80.26463311151178,143.69950172479878,80.26463311151178,143.69950172479878,118.52925571134668,152.03986201609814,175.03764973204426,143.69950172479878,154.44184138297823,85.10889671037464,104.67738520085517,105.7658407859729,105.73194504712998,110.18174492048995,155.94416458847627,91.30597993305412,159.5988530968628,102.51867648608922,164.05704737695805,83.15266094146692,168.33833103383523,127.73731766638194,103.32458231281048,84.80946482715413,103.32458231281048,102.30761621729988
3015,75.84214842407404,141.78612495208893,75.84214842407404,141.78612495208893,114.2954090102286,143.55231889612878,180.39176156028708,141.60555567206092,155.29263163639482,86.8930638235764,106.17778746877833,117.40927214830869,106.71949530886235,118.67325710850469,160.13346407589728,100.19314164247285,158.18566149658074,94.8415980382453,158.98080811659707,85.55067736606206,171.36329755888696,125.71545902959676,105.40210947523573,108.03246965547208,105.40210947523573,114.46364682513358
3016,81.92378796117198,141.93330778075892,81.92378796117198,141.93330778075892,119.02078434193189,148.8018397853584,173.75317223001161,141.93330778075892,157.9255970234611,93.9605346847041,110.33531907566733,118.51202276430881,108.15609085264765,110.31080566500742,159.00363686831628,98.09302075664888,159.41462341515188,99.32979039461156,167.73741198338556,93.87490827276145,167.80762893463344,125.22369018550387,106.85817244419654,81.2160496795573,106.85817244419654,106.38577137836481
3017,81.92378796117198,141.93330778075892,81.92378796117198,141.93330778075892,119.02078434193189,148.8018397853584,173.75317223001161,141.93330778075892,157.74592371598524,93.9605346847041,110.5287162646961,119.18647891472595,107.81242645811152,109.71365060958502,159.35496678094918,99.76255653754363,160.70142515383287,104.61772857955799,167.55773867590966,93.87490827276145,167.80762893463344,125.22369018550387,106.85817244419654,81.2160496795573,106.85817244419654,106.38577137836481
